Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,MontlyCharges,Churn
45,Female,45,23,0,8,18.74866667,0
45,Female,37,22,1,14,21.87405405,0
46,Male,37,15,0,4,21.37054054,0
44,Female,33,17,2,18,17.34272727,0
31,Male,39,8,0,16,17.35230769,0
47,Male,57,4,3,2,16.75315789,0
48,Female,31,30,3,2,25.01967742,0
27,Female,29,30,1,9,26.32137931,0
34,Female,55,25,3,18,13.05763636,0
40,Male,47,22,4,18,15.37914894,0
42,Male,53,17,4,13,18.24490566,0
38,Male,52,29,1,18,12.91115385,0
28,Female,11,2,0,17,54.95454545,0
39,Male,44,25,2,14,12.84409091,0
40,Male,14,14,2,0,57.015,0
37,Male,21,10,1,17,24.65142857,0
37,Female,49,8,2,5,14.63530612,0
46,Male,43,20,2,4,13.37976744,0
31,Male,30,16,1,11,28.05766667,0
23,Male,24,23,0,5,36.11583333,0
49,Female,5,8,1,12,120.112,0
47,Male,1,21,2,8,580.59,0
42,Male,27,10,1,15,29.20851852,0
26,Female,23,18,0,1,38.22869565,0
48,Male,48,4,4,12,17.5375,0
30,Female,20,14,3,5,37.4475,0
33,Male,60,28,0,11,8.409333333,0
23,Female,33,25,2,19,30.16575758,0
42,Male,40,15,4,19,24.41375,0
26,Male,28,19,2,20,32.05357143,0
46,Male,53,8,1,12,15.38415094,0
28,Female,56,1,0,1,16.82553571,0
21,Male,32,5,1,4,24.3809375,0
20,Male,16,23,1,10,53.293125,0
31,Male,28,12,3,18,27.48321429,0
35,Female,12,11,2,7,51.05333333,0
37,Male,44,6,3,18,15.095,0
42,Male,28,25,4,15,27.42535714,0
23,Female,35,14,2,4,28.25342857,0
22,Male,53,1,2,16,15.50754717,0
24,Male,41,11,0,15,22.22609756,0
44,Male,4,7,3,20,159.0175,0
45,Male,10,21,1,12,57.386,0
36,Male,44,16,3,8,18.36954545,0
39,Female,49,26,0,18,20.34367347,0
24,Male,10,12,1,18,83.664,0
18,Female,42,14,0,19,23.05285714,0
33,Male,40,3,2,13,15.01025,0
29,Female,39,19,0,18,23.73923077,0
47,Male,38,16,3,2,21.27184211,0
48,Male,27,24,4,0,31.26111111,0
44,Female,25,2,4,1,28.8864,0
45,Male,47,25,1,18,13.92148936,0
37,Male,33,20,3,7,19.17181818,0
30,Male,31,25,0,1,28.66,0
48,Female,58,19,2,11,8.806551724,0
33,Female,58,16,2,5,16.15741379,0
46,Male,43,7,1,13,18.72162791,0
43,Female,5,11,0,15,171.494,0
45,Male,50,19,1,16,18.4476,0
22,Female,43,7,0,18,22.72186047,0
21,Male,37,26,1,1,16.19945946,0
22,Male,54,11,0,19,9.318888889,0
45,Male,9,21,0,17,81.54888889,0
49,Female,28,26,1,14,19.58642857,0
44,Male,10,1,2,3,63.144,0
42,Female,41,20,0,0,14.78878049,0
30,Male,32,17,3,10,24.0203125,0
50,Male,27,2,0,2,31.43333333,0
20,Male,34,1,1,8,24.26117647,0
25,Male,6,29,0,6,123.49,0
44,Male,37,12,2,11,23.98216216,0
31,Female,42,18,2,11,13.32119048,0
50,Male,8,13,4,14,103.925,0
35,Male,5,19,0,12,185.08,0
25,Male,58,27,1,18,9.955862069,0
35,Female,57,29,0,6,11.83473684,0
49,Male,16,11,2,10,57.19,0
21,Male,42,12,2,2,23.2252381,0
36,Male,60,1,3,9,15.35266667,0
45,Male,50,18,4,2,11.6972,0
30,Male,50,11,1,10,12.5024,0
24,Male,6,5,1,9,118.235,0
24,Male,6,21,0,4,143.5933333,0
47,Male,7,19,3,15,139.95,0
40,Male,50,13,4,8,17.4388,0
45,Male,53,18,4,9,18.63716981,0
45,Female,45,14,3,19,16.70533333,0
49,Female,28,17,3,10,20.03107143,0
20,Female,16,15,0,3,35.323125,0
44,Female,12,14,0,2,80.26333333,0
26,Male,52,7,0,9,15.65,0
49,Male,14,28,1,13,44.55285714,0
30,Female,4,14,2,14,226.095,0
37,Male,44,29,1,13,13.49772727,0
50,Male,48,28,0,18,19.033125,0
22,Female,46,9,0,16,17.80108696,0
30,Female,17,17,1,18,49.63,0
38,Male,12,20,0,9,66.58166667,0
34,Female,26,23,3,14,30.18423077,0
46,Female,30,12,0,3,26.249,0
34,Male,14,27,1,8,41.39285714,0
20,Female,32,29,1,5,18.743125,0
18,Male,2,5,1,3,425.445,0
41,Male,20,19,1,18,30.57,0
50,Male,23,28,1,6,26.87695652,0
48,Male,49,22,0,5,16.60979592,0
27,Male,20,13,1,2,49.278,0
33,Male,30,15,0,17,31.35966667,0
43,Male,45,29,1,0,15.74111111,0
39,Male,19,12,1,11,29.49894737,0
27,Male,29,11,0,16,24.38551724,0
21,Male,31,2,1,9,22.64290323,0
30,Male,38,21,2,2,19.99631579,0
21,Male,35,18,2,7,17.74085714,0
42,Female,49,25,0,14,19.72714286,0
48,Male,10,28,1,3,89.203,0
45,Female,52,29,2,19,13.54173077,0
48,Male,28,30,1,12,32.18714286,0
39,Male,33,29,2,8,28.40363636,0
41,Male,47,19,4,13,19.88170213,0
47,Female,10,26,3,14,62.86,0
40,Male,56,11,2,15,16.735,0
43,Male,58,29,4,10,14.49,0
32,Female,31,16,2,8,16.25096774,0
41,Female,58,29,3,4,17.1962069,0
47,Male,56,14,2,2,13.86428571,0
43,Male,37,28,3,4,21.08837838,0
33,Female,39,9,3,9,15.55846154,0
20,Male,21,14,1,4,35.95,0
33,Male,27,29,3,19,28.5537037,0
49,Male,1,26,3,18,987.63,0
40,Male,55,23,4,10,9.188181818,0
34,Female,49,28,1,16,19.98673469,0
45,Female,44,17,4,12,12.68295455,0
49,Female,17,27,4,19,46.08941176,0
46,Male,9,12,0,2,72.76555556,0
44,Female,44,20,3,11,18.92795455,0
41,Female,26,22,1,13,36.65730769,0
33,Male,20,22,0,20,37.1595,0
41,Male,16,19,3,4,58.38,0
42,Female,35,6,3,3,22.80571429,0
50,Male,42,7,0,0,13.21619048,0
44,Female,45,1,0,16,12.75533333,0
46,Male,23,21,1,5,40.84826087,0
46,Male,26,9,0,4,24.25269231,0
46,Male,4,6,2,10,191.1925,0
34,Female,55,9,2,12,13.59618182,0
18,Male,46,19,0,1,21.59804348,0
48,Male,14,12,2,4,67.61071429,0
41,Male,32,10,1,16,17.6784375,0
39,Male,40,21,3,17,24.294,0
50,Female,4,14,4,10,132.18,0
41,Male,9,1,2,2,58.50555556,0
26,Male,17,30,2,0,37.55705882,0
29,Female,50,8,1,7,18.1502,0
45,Female,14,23,1,5,40.395,0
42,Male,40,21,1,6,24.69875,0
40,Male,58,21,0,7,12.8837931,0
39,Female,9,17,2,0,77.03444444,0
21,Male,26,3,0,19,33.71384615,0
46,Male,6,28,4,14,92.155,0
36,Female,39,1,1,8,24.45948718,0
32,Male,51,15,1,6,11.26333333,0
47,Female,57,20,4,17,12.92859649,0
33,Male,56,19,1,15,9.352678571,0
29,Male,14,17,1,1,59.56571429,0
27,Male,47,3,2,12,15.36085106,0
43,Male,33,15,0,14,23.67545455,0
31,Female,11,10,2,15,79.45636364,0
48,Male,32,26,4,0,18.145625,0
41,Male,15,22,2,10,64.888,0
50,Female,57,4,5,13,9.716140351,0
26,Female,60,3,0,12,16.24166667,0
40,Male,60,16,2,13,14.4005,0
33,Male,35,2,0,20,18.28628571,0
38,Female,41,5,0,3,15.5495122,0
35,Female,25,29,0,12,21.3868,0
43,Male,46,14,4,20,17.76847826,0
34,Male,12,15,1,8,81.01083333,0
48,Female,44,13,2,2,19.69318182,0
31,Male,40,19,3,6,15.80725,0
24,Male,48,26,0,4,18.35854167,0
24,Female,53,22,1,0,13.28849057,0
33,Male,43,1,2,3,21.09651163,0
30,Male,18,10,1,16,40.93555556,0
50,Male,11,16,0,16,84.30181818,0
39,Male,57,22,2,6,10.43719298,0
44,Female,60,3,0,2,11.8235,0
23,Female,34,15,2,18,24.90470588,0
41,Female,46,9,4,13,14.71782609,0
44,Male,49,27,4,5,14.77816327,0
48,Female,29,3,3,13,30.22482759,0
42,Female,40,17,2,9,23.13925,0
50,Male,9,13,1,12,68.18555556,0
29,Male,59,2,2,17,11.60983051,0
22,Male,59,23,1,19,14.54525424,0
34,Female,48,28,3,6,10.67,0
38,Male,12,22,1,4,81.98333333,0
43,Male,5,26,3,11,150.408,0
38,Male,59,6,3,18,9.305084746,0
19,Male,52,15,0,6,17.08346154,0
38,Female,41,10,2,19,16.28097561,0
42,Male,44,29,3,15,20.40681818,0
40,Male,1,10,3,0,747.77,0
43,Male,23,10,2,10,24.08695652,0
38,Male,35,9,3,9,22.08114286,0
49,Male,53,18,3,20,10.67396226,0
38,Male,46,6,0,8,20.20413043,0
30,Male,26,30,3,12,23.80115385,0
50,Female,22,28,3,7,42.72772727,0
19,Female,32,6,0,14,24.3696875,0
35,Female,60,8,1,0,8.3875,0
26,Male,12,17,1,10,82.51583333,0
42,Female,37,11,0,17,15.71702703,0
31,Male,33,12,0,13,18.4969697,0
29,Female,46,10,0,5,14.60413043,0
36,Female,28,14,3,8,17.99678571,0
49,Male,8,29,2,17,82.61625,0
41,Male,25,24,2,13,27.534,0
42,Female,41,3,2,18,21.63756098,0
37,Male,29,5,2,3,22.73517241,0
48,Male,22,22,3,19,44.10363636,0
29,Male,4,29,0,6,178.74,0
43,Male,60,26,4,9,14.21316667,0
37,Male,48,3,1,10,10.6225,0
43,Male,44,18,1,17,19.36318182,0
40,Male,8,27,0,13,79.5075,0
34,Female,56,10,2,16,10.50321429,0
42,Female,45,21,4,17,17.262,0
46,Male,9,14,1,11,55.57555556,0
24,Female,39,21,1,18,17.49230769,0
22,Male,17,22,0,13,47.07294118,0
48,Male,41,8,0,18,13.61878049,0
47,Male,9,6,0,17,88.90444444,0
29,Male,11,16,0,13,68.88818182,0
45,Female,32,10,1,4,29.2809375,0
21,Male,33,12,1,5,17.70515152,0
38,Male,25,7,3,17,26.8288,0
34,Male,49,15,3,10,17.06285714,0
39,Male,8,12,3,2,77.49375,0
38,Male,34,2,0,8,19.78,0
26,Male,16,26,1,15,43.956875,0
23,Male,33,2,0,10,15.98909091,0
50,Female,16,20,0,4,33.055,0
43,Female,55,8,2,11,16.628,0
23,Male,1,1,1,12,564.54,0
44,Male,18,15,3,3,53.95944444,0
42,Male,32,14,1,3,22.8134375,0
39,Female,13,15,0,12,48.29538462,0
40,Female,38,30,2,15,16.72447368,0
20,Male,13,19,1,15,60.44,0
23,Female,40,14,1,2,22.275,0
50,Male,38,7,4,11,16.94684211,0
39,Male,6,16,1,19,131.535,0
20,Female,38,10,1,17,20.01868421,0
43,Male,22,30,0,18,33.53,0
48,Female,6,24,4,20,108.2,0
49,Male,48,6,3,10,16.60208333,0
39,Male,9,25,2,13,104.2755556,0
43,Female,21,26,0,3,27.18380952,0
30,Male,47,5,1,19,11.29723404,0
35,Male,6,7,1,17,103.91,0
26,Female,14,27,2,16,53.56214286,0
34,Male,53,6,2,10,12.00264151,0
30,Male,53,14,3,19,17.68584906,0
33,Male,32,24,1,4,19.2784375,0
45,Female,26,27,3,10,28.15807692,0
50,Male,57,15,5,13,9.289298246,0
21,Female,32,14,1,2,21.775,0
29,Male,49,20,2,7,14.13244898,0
20,Male,56,2,1,7,14.72232143,0
23,Male,52,2,1,4,11.5975,0
37,Male,33,22,2,5,29.24333333,0
27,Male,11,2,2,4,79.28545455,0
42,Female,36,11,3,7,21.88222222,0
30,Male,7,1,3,17,87.09714286,0
49,Female,10,19,3,8,95.586,0
45,Male,39,13,4,13,18.07461538,0
43,Male,3,6,4,9,272.3733333,0
37,Male,10,6,2,7,90.658,0
41,Male,23,18,3,9,21.99347826,0
26,Male,51,19,1,5,12.90254902,0
32,Female,20,14,1,0,48.7465,0
45,Female,56,9,4,8,15.54125,0
25,Male,28,21,1,13,21.68714286,0
28,Male,44,23,2,18,22.10659091,0
37,Female,39,26,1,4,23.07230769,0
21,Male,49,21,2,11,20.31387755,0
31,Female,40,15,3,4,22.987,0
40,Male,53,29,0,3,10.96075472,0
22,Male,5,4,1,13,108.698,0
43,Female,46,23,4,15,13.49826087,0
46,Male,12,29,0,18,82.2075,0
39,Male,11,17,1,12,65.40909091,0
48,Female,58,19,1,2,9.973965517,0
33,Male,47,16,1,13,14.95978723,0
23,Male,38,10,0,5,23.27026316,0
22,Male,31,4,2,0,27.51935484,0
20,Male,27,5,0,19,22.88,0
28,Female,1,20,2,10,785.59,0
21,Male,57,10,1,18,17.23263158,0
26,Male,43,16,1,13,16.9955814,0
45,Female,27,17,1,0,33.71074074,0
37,Female,33,3,2,11,23.80878788,0
34,Male,58,7,0,20,12.40344828,0
43,Male,44,16,1,7,15.68113636,0
47,Female,8,24,0,4,106.5825,0
34,Male,7,10,0,9,98.11857143,0
41,Male,48,28,3,11,14.78854167,0
42,Male,12,17,4,8,78.9575,0
28,Female,9,12,1,17,60.14888889,0
48,Female,42,14,4,12,23.23547619,0
47,Female,30,20,0,16,26.00066667,0
46,Male,59,21,1,13,11.32050847,0
31,Female,57,23,3,12,13.89245614,0
21,Female,26,21,0,4,28.335,0
30,Female,31,29,3,17,26.44096774,0
35,Male,21,25,0,4,35.68857143,0
18,Female,54,10,1,3,18.27166667,0
31,Male,60,23,1,20,9.785833333,0
24,Male,14,29,2,12,45.84357143,0
45,Female,45,25,4,1,11.96777778,0
49,Female,25,14,2,20,25.9888,0
33,Male,14,21,1,13,54.675,0
50,Male,48,24,2,14,15.36770833,0
50,Female,12,30,4,19,71.12833333,0
47,Male,11,24,0,9,60.19818182,0
38,Female,6,28,0,16,157.1016667,0
40,Male,22,20,0,8,37.52227273,0
42,Female,20,23,3,11,34.626,0
32,Male,6,9,1,5,133.0333333,0
48,Female,3,21,1,15,248.15,0
29,Male,13,19,0,11,68.74076923,0
39,Male,28,26,1,12,31.02035714,0
39,Female,60,3,0,20,13.15033333,0
31,Male,6,17,2,5,144.5816667,0
21,Female,28,7,1,2,19.80464286,0
42,Male,4,2,4,17,211.6225,0
18,Female,60,17,0,3,9.583666667,0
23,Female,41,28,2,8,19.20878049,0
36,Male,21,25,2,20,30.33333333,0
28,Male,52,29,2,19,16.35230769,0
31,Male,34,5,3,1,23.10205882,0
44,Male,9,7,4,15,104.4388889,0
37,Female,40,9,0,2,16.78375,0
44,Female,32,4,2,7,26.763125,0
34,Male,3,6,1,5,219.5066667,0
20,Female,56,15,1,4,11.15321429,0
18,Female,49,30,1,5,17.72591837,0
35,Male,45,6,3,13,18.226,0
43,Male,16,29,3,20,38.39875,0
32,Male,20,20,1,9,26.394,0
46,Male,10,20,3,9,88.747,0
28,Male,49,16,2,5,11.92612245,0
36,Male,10,30,2,14,56.964,0
34,Male,43,8,0,9,14.61232558,0
39,Male,27,11,1,13,23.93222222,0
31,Male,27,26,1,7,25.40777778,0
47,Female,10,3,1,18,92.986,0
39,Male,54,22,0,7,17.5287037,0
37,Female,4,10,2,17,247.235,0
29,Male,35,11,1,14,28.50971429,0
22,Male,47,30,1,19,10.69489362,0
39,Male,8,8,0,14,109.2975,0
26,Male,35,5,2,17,18.93057143,0
27,Male,13,29,2,15,68.49769231,0
24,Male,54,12,2,8,11.30185185,0
30,Female,14,30,3,1,41.59571429,0
46,Male,54,22,3,12,13.45481481,0
33,Male,57,19,0,8,9.996842105,0
26,Female,45,29,2,16,22.15888889,0
34,Male,33,10,1,14,25.49909091,0
49,Female,53,7,3,8,18.59622642,0
26,Male,54,21,0,16,14.53296296,0
40,Male,60,25,4,0,10.801,0
27,Female,28,19,2,1,19.38642857,0
32,Male,55,11,0,0,17.34654545,0
43,Male,5,5,2,12,121.992,0
20,Male,21,15,1,9,38.00571429,0
26,Male,30,14,0,17,25.723,0
23,Male,27,30,0,2,27.72407407,0
41,Male,39,25,2,9,16.48128205,0
21,Male,25,8,1,13,20.1492,0
23,Male,5,12,2,2,170.07,0
46,Male,34,3,2,4,20.19529412,0
39,Male,38,1,2,19,24.325,0
41,Male,54,25,1,13,13.76962963,0
50,Female,55,20,0,20,14.47363636,0
46,Male,6,7,3,1,137.5166667,0
38,Male,29,23,2,17,34.36724138,0
32,Male,22,28,0,16,33.42545455,0
32,Female,42,10,0,5,13.18261905,0
26,Male,15,14,2,8,46.93,0
36,Male,11,17,1,12,80.93090909,0
32,Male,13,29,1,3,57.52769231,0
24,Female,52,12,0,20,14.16788462,0
50,Male,56,26,4,10,11.15214286,0
38,Female,10,16,2,9,61.589,0
39,Male,46,16,2,12,19.59434783,0
41,Male,19,30,1,13,47.65526316,0
22,Female,42,12,2,10,19.30047619,0
22,Male,40,22,1,3,19.20475,0
32,Male,15,11,0,11,46.90666667,0
34,Male,11,28,1,5,53.02818182,0
29,Male,10,2,0,11,80.67,0
31,Male,39,29,1,4,14.59538462,0
47,Male,19,28,0,14,32.36210526,0
42,Female,6,8,2,14,142.6616667,0
41,Male,52,5,1,14,19.14692308,0
50,Male,56,10,3,4,17.08089286,0
26,Male,31,19,2,18,30.92225806,0
50,Male,32,17,0,2,29.204375,0
36,Male,33,15,0,10,16.62242424,0
47,Female,12,21,0,20,73.43916667,0
48,Male,27,3,2,19,36.20074074,0
30,Male,11,5,0,14,83.47272727,0
42,Male,28,11,0,2,18.65892857,0
46,Female,38,15,2,6,22.08947368,0
38,Male,49,25,2,17,19.23714286,0
31,Male,41,23,2,19,14.63097561,0
21,Male,31,25,2,19,16.97612903,0
33,Female,27,30,2,4,19.76407407,0
32,Male,50,4,3,20,16.4072,0
36,Female,20,19,0,16,27.1385,0
24,Male,9,6,1,9,61.66777778,0
23,Male,39,20,2,5,16.22564103,0
32,Male,24,28,2,6,33.59,0
42,Male,58,29,0,1,12.33862069,0
47,Male,36,28,4,20,20.54555556,0
50,Female,36,22,2,8,24.75666667,0
33,Male,17,19,2,3,58.15058824,0
50,Male,36,8,0,3,14.03305556,0
30,Female,45,27,3,2,17.38822222,0
50,Male,15,16,2,1,44.096,0
25,Male,44,5,1,5,21.74,0
18,Male,32,30,1,6,24.9325,0
44,Female,1,29,4,6,991.19,0
38,Male,18,21,1,8,34.23444444,0
35,Female,34,29,3,3,25.28823529,0
36,Male,25,4,0,10,26.2116,0
39,Male,56,19,2,16,16.44053571,0
18,Female,10,25,1,7,91.123,0
49,Male,9,27,1,11,66.46222222,0
29,Female,26,9,0,14,31.02230769,0
38,Male,58,21,3,12,9.800689655,0
42,Male,32,7,3,15,16.4765625,0
27,Male,25,11,2,6,28.008,0
39,Male,60,4,0,17,13.47816667,0
31,Female,6,18,3,1,150.3933333,0
50,Male,56,20,3,5,15.15482143,0
36,Male,40,14,3,6,13.35275,0
28,Female,5,13,1,5,191.488,0
37,Male,41,21,0,8,13.05707317,0
37,Male,7,19,3,10,72.42285714,0
45,Male,7,12,4,6,99.90142857,0
45,Male,36,10,4,10,21.19111111,0
25,Male,1,3,0,19,931.46,0
49,Male,12,14,0,10,62.02583333,0
48,Male,55,5,3,3,18.06436364,0
31,Female,46,3,3,19,15.05369565,0
42,Male,47,22,4,11,14.79808511,0
50,Female,36,30,2,0,21.99444444,0
35,Male,47,16,0,3,15.64340426,0
48,Male,26,1,0,9,19.80269231,0
23,Male,6,11,2,17,125.5483333,0
39,Male,41,5,3,2,18.37390244,0
50,Male,3,2,4,8,295.8733333,0
19,Female,42,19,1,14,20.98047619,0
43,Female,10,23,4,10,89.714,0
48,Male,58,1,3,6,13.11241379,0
42,Male,15,12,1,11,48.66266667,0
35,Male,11,27,1,3,66.60181818,0
40,Male,37,12,4,15,16.00945946,0
37,Female,21,17,1,19,36.89666667,0
24,Male,32,17,0,13,21.8853125,0
50,Female,38,10,3,17,14.83789474,0
31,Male,45,14,2,0,16.71644444,0
49,Male,5,19,0,14,176.106,0
20,Male,43,14,2,6,22.86139535,0
31,Male,52,27,3,2,15.5925,0
43,Female,41,5,2,1,19.82707317,0
49,Female,47,18,3,1,16.48297872,0
45,Male,59,6,2,16,15.46,0
32,Male,51,4,1,18,12.19607843,0
46,Female,15,18,2,15,53.76733333,0
46,Male,41,14,4,2,21.87341463,0
48,Male,28,18,4,0,27.03892857,0
45,Female,48,18,3,12,13.03645833,0
46,Male,26,27,3,11,36.95115385,0
26,Female,9,15,2,5,81.75444444,0
20,Female,28,29,1,2,18.54321429,0
45,Female,9,4,4,16,105.2622222,0
49,Male,36,30,3,16,18.38472222,0
32,Male,4,6,0,20,211.22,0
47,Male,34,5,0,3,19.68470588,0
21,Male,52,12,1,17,17.10826923,0
47,Male,4,9,2,3,211.985,0
25,Male,34,11,2,3,26.30852941,0
44,Male,59,30,4,0,15.65813559,0
40,Female,51,14,1,1,18.01058824,0
20,Male,31,12,2,6,19.18580645,0
29,Male,49,20,1,10,16.23571429,0
31,Male,8,29,1,7,101.325,0
20,Female,33,5,2,13,21.67545455,0
32,Male,22,13,2,4,36.61227273,0
41,Male,36,11,4,8,16.28361111,0
31,Male,39,7,0,0,21.02384615,0
50,Male,46,27,2,17,21.68608696,0
42,Male,60,21,1,7,15.58033333,0
31,Male,42,22,0,4,14.43690476,0
25,Male,51,28,2,4,13.21960784,0
46,Male,14,25,3,18,63.63928571,0
37,Male,32,10,2,0,24.154375,0
36,Male,40,7,3,17,19.25325,0
34,Female,36,13,0,12,13.99333333,0
20,Male,12,26,1,6,56.79,0
42,Female,11,6,0,17,62.45363636,0
47,Male,40,28,3,14,17.86225,0
42,Female,51,12,2,19,17.66352941,0
43,Female,31,1,4,1,18.41419355,0
38,Male,55,18,3,15,13.40818182,0
31,Male,7,22,3,8,111.2371429,0
47,Female,44,7,0,3,12.61795455,0
23,Female,12,14,1,20,42.795,0
41,Male,51,25,1,3,13.18901961,0
31,Male,44,13,1,19,18.21022727,0
23,Male,12,28,2,9,58.06916667,0
26,Male,14,26,2,19,40.00357143,0
36,Female,42,26,1,3,13.525,0
41,Male,11,26,4,4,66.95545455,0
43,Female,55,12,1,6,15.10745455,0
37,Male,19,16,2,10,52.14789474,0
34,Female,52,23,3,10,9.658269231,0
38,Female,52,28,0,14,17.06596154,0
43,Female,6,17,1,15,142.1883333,0
40,Male,9,4,0,8,92.14,0
31,Male,57,12,2,16,14.51807018,0
24,Male,28,5,2,20,23.7,0
32,Male,6,19,0,9,163.605,0
37,Female,15,30,3,20,36.03266667,0
41,Male,19,12,1,9,27.44368421,0
41,Male,34,10,2,9,28.65764706,0
47,Female,41,10,2,10,19.27853659,0
26,Male,45,19,0,15,20.256,0
46,Male,54,14,0,15,10.96351852,0
50,Male,44,23,4,15,18.76272727,0
50,Male,15,24,4,18,46.08266667,0
35,Male,45,24,2,15,11.77577778,0
28,Female,10,25,2,11,70.684,0
27,Male,29,13,0,0,19.41586207,0
25,Male,26,12,1,10,34.39269231,0
46,Male,17,28,0,5,38.34705882,0
49,Female,18,26,1,4,51.66722222,0
23,Female,24,15,1,19,35.28708333,0
38,Male,44,14,2,13,16.48181818,0
49,Male,44,19,4,11,19.79204545,0
35,Female,30,24,3,7,29.62766667,0
34,Male,7,3,1,10,93.80571429,0
35,Male,38,20,0,14,25.54631579,0
41,Female,31,13,3,6,24.57645161,0
43,Male,8,9,4,1,73.9725,0
20,Male,27,28,0,2,23.35592593,0
30,Male,43,14,1,1,16.39186047,0
28,Female,32,4,1,1,28.2984375,0
40,Male,52,14,4,19,10.8675,0
28,Male,21,27,2,5,33.70190476,0
37,Male,2,10,0,18,262.205,0
43,Female,14,23,1,18,59.31642857,0
25,Female,35,13,0,5,17.87914286,0
38,Male,16,23,3,5,34.765,0
40,Male,8,21,0,11,98.92375,0
40,Female,6,4,2,14,153.6866667,0
49,Male,19,10,2,14,48.93947368,0
49,Male,6,10,2,1,120.4266667,0
42,Female,32,29,4,15,26.5225,0
33,Male,8,11,0,10,110.72,0
37,Male,14,15,0,7,63.69428571,0
34,Male,20,24,3,19,32.027,0
42,Female,58,6,3,0,9.394310345,0
45,Male,47,29,2,18,18.36191489,0
41,Male,3,27,3,12,231.22,0
44,Male,29,7,2,18,21.3,0
44,Female,33,5,0,15,29.49727273,0
45,Female,43,7,3,17,20.47139535,0
22,Male,46,3,0,4,18.46717391,0
27,Female,34,3,1,16,24.66558824,0
40,Male,16,25,2,7,55.18625,0
41,Male,56,26,0,11,17.69357143,0
36,Female,54,11,3,5,11.86796296,0
32,Male,57,17,3,20,12.14596491,0
35,Male,51,2,2,13,12.78784314,0
43,Female,29,4,0,17,24.48586207,0
40,Female,10,14,2,2,77.968,0
21,Female,39,9,1,12,15.76410256,0
23,Female,6,3,2,12,118.42,0
44,Male,24,13,0,10,22.7875,0
23,Female,26,25,0,19,33.54384615,0
25,Male,31,9,2,8,17.56903226,0
21,Female,22,16,1,8,31.03863636,0
36,Male,23,10,2,19,21.75,0
36,Female,25,4,2,18,39.7572,0
26,Female,30,19,2,3,27.98633333,0
48,Female,48,29,1,16,15.71625,0
49,Female,49,14,1,6,16.38673469,0
27,Female,15,24,1,16,36.87866667,0
41,Male,33,21,0,14,20.98484848,0
49,Female,8,16,1,0,100.10125,0
21,Male,53,12,1,15,13.33207547,0
30,Female,33,20,1,9,26.81939394,0
22,Male,58,3,2,9,10.75068966,0
39,Male,27,24,2,7,36.19888889,0
32,Female,57,8,1,13,15.77122807,0
41,Female,34,15,0,9,24.03294118,0
35,Male,60,25,1,19,14.61083333,0
40,Male,29,9,1,6,21.58241379,0
46,Female,20,24,1,13,40.7075,0
50,Male,31,20,4,20,18.04709677,0
25,Female,16,19,2,10,61.005625,0
32,Male,30,21,2,20,23.54966667,0
50,Female,24,29,1,3,31.8075,0
50,Female,50,14,4,0,11.0072,0
29,Male,57,11,1,20,10.82964912,0
18,Male,26,24,1,8,26.48769231,0
24,Male,18,16,0,13,39.51555556,0
45,Male,55,18,2,13,17.42490909,0
40,Female,40,12,4,11,16.057,0
28,Male,55,25,0,10,17.03254545,0
38,Female,49,29,0,7,19.43755102,0
49,Female,43,16,1,10,13.20697674,0
46,Male,38,9,4,20,15.40184211,0
37,Female,33,3,0,11,29.44454545,0
37,Female,58,25,3,18,15.79241379,0
25,Male,29,22,2,19,34.04758621,0
28,Female,9,13,2,9,80.33333333,0
31,Male,21,27,2,17,42.66,0
31,Female,25,11,0,19,26.854,0
49,Male,13,18,4,7,59.90076923,0
44,Male,35,14,3,6,28.17257143,0
36,Female,25,17,0,9,35.6892,0
32,Female,15,25,1,12,35.28,0
23,Male,1,20,0,0,782.67,0
21,Male,11,17,2,20,68.56363636,0
49,Male,40,2,1,3,16.17325,0
23,Male,15,29,2,12,38.07133333,0
34,Female,1,10,2,17,628.23,0
36,Female,42,13,2,13,17.40738095,0
27,Male,59,14,0,13,15.46779661,0
28,Male,25,17,0,12,23.2996,0
22,Male,44,23,0,10,17.17886364,0
26,Female,31,19,0,5,31.98290323,0
37,Female,37,7,0,17,23.43891892,0
20,Male,14,30,1,17,61.01357143,0
50,Female,18,10,5,3,39.55444444,0
46,Female,49,21,0,8,17.9877551,0
47,Male,13,29,4,12,40.77076923,0
18,Male,18,17,0,13,53.61722222,0
26,Female,50,6,2,17,13.4528,0
33,Female,9,5,0,3,105.6955556,0
41,Male,34,1,4,13,24.85441176,0
36,Male,51,13,0,11,16.8445098,0
18,Male,7,9,0,8,106.2985714,0
42,Male,4,17,1,13,128.255,0
32,Male,5,23,1,16,184.11,0
46,Female,56,11,0,16,9.331964286,0
26,Male,48,15,2,4,12.605625,0
39,Male,49,21,0,14,14.09285714,0
30,Male,25,27,3,4,32.3124,0
29,Male,22,12,1,12,24.35909091,0
45,Female,34,25,1,9,26.23735294,0
20,Female,51,21,0,7,13.93058824,0
37,Male,52,12,2,9,18.51173077,0
21,Female,46,26,2,2,21.64956522,0
23,Female,14,22,0,18,49.20285714,0
24,Male,46,1,2,18,12.2473913,0
49,Male,26,4,2,9,27.71115385,0
31,Male,56,8,3,1,10.68125,0
28,Male,41,15,2,16,17.88658537,0
